ds,alx,gco,mco
4/1/2023 00:00,14,73,33
4/1/2023 01:00,25,81,19
4/1/2023 02:00,10,48,29
4/1/2023 03:00,13,50,24
4/1/2023 04:00,11,35,9
4/1/2023 05:00,9,33,19
4/1/2023 06:00,14,39,31
4/1/2023 07:00,19,37,46
4/1/2023 08:00,21,74,34
4/1/2023 09:00,20,99,60
4/1/2023 10:00,26,96,71
4/1/2023 11:00,19,114,63
4/1/2023 12:00,26,109,81
4/1/2023 13:00,28,89,83
4/1/2023 14:00,30,116,94
4/1/2023 15:00,35,134,64
4/1/2023 16:00,24,171,86
4/1/2023 17:00,25,174,83
4/1/2023 18:00,87,197,75
4/1/2023 19:00,49,150,68
4/1/2023 20:00,56,142,75
4/1/2023 21:00,57,133,86
4/1/2023 22:00,64,134,70
4/1/2023 23:00,45,98,52
4/2/2023 00:00,42,83,40
4/2/2023 01:00,11,66,37
4/2/2023 02:00,17,83,28
4/2/2023 03:00,15,66,25
4/2/2023 04:00,10,54,15
4/2/2023 05:00,16,31,8
4/2/2023 06:00,9,41,23
4/2/2023 07:00,14,53,32
4/2/2023 08:00,20,60,36
4/2/2023 09:00,38,91,69
4/2/2023 10:00,37,97,44
4/2/2023 11:00,26,105,55
4/2/2023 12:00,24,124,65
4/2/2023 13:00,34,107,80
4/2/2023 14:00,40,128,74
4/2/2023 15:00,44,111,54
4/2/2023 16:00,25,137,43
4/2/2023 17:00,15,132,83
4/2/2023 18:00,31,151,71
4/2/2023 19:00,21,128,69
4/2/2023 20:00,18,131,59
4/2/2023 21:00,23,84,41
4/2/2023 22:00,21,89,43
4/2/2023 23:00,17,50,28
4/3/2023 00:00,29,53,29
4/3/2023 01:00,9,31,19
4/3/2023 02:00,14,29,16
4/3/2023 03:00,15,30,10
4/3/2023 04:00,2,37,16
4/3/2023 05:00,9,34,10
4/3/2023 06:00,14,41,21
4/3/2023 07:00,26,74,35
4/3/2023 08:00,29,126,102
4/3/2023 09:00,34,145,94
4/3/2023 10:00,49,135,90
4/3/2023 11:00,40,165,99
4/3/2023 12:00,49,186,65
4/3/2023 13:00,49,143,81
4/3/2023 14:00,31,170,90
4/3/2023 15:00,37,156,138
4/3/2023 16:00,37,189,124
4/3/2023 17:00,25,141,118
4/3/2023 18:00,37,113,82
4/3/2023 19:00,23,109,87
4/3/2023 20:00,27,85,82
4/3/2023 21:00,30,100,42
4/3/2023 22:00,25,54,38
4/3/2023 23:00,26,56,29
4/4/2023 00:00,14,38,30
4/4/2023 01:00,17,36,14
4/4/2023 02:00,5,28,17
4/4/2023 03:00,24,17,13
4/4/2023 04:00,11,32,9
4/4/2023 05:00,7,40,18
4/4/2023 06:00,17,78,43
4/4/2023 07:00,21,82,49
4/4/2023 08:00,48,113,59
4/4/2023 09:00,40,138,71
4/4/2023 10:00,52,142,75
4/4/2023 11:00,36,170,105
4/4/2023 12:00,47,146,101
4/4/2023 13:00,38,166,93
4/4/2023 14:00,37,177,110
4/4/2023 15:00,44,191,110
4/4/2023 16:00,30,177,100
4/4/2023 17:00,39,223,97
4/4/2023 18:00,30,136,83
4/4/2023 19:00,25,167,61
4/4/2023 20:00,37,120,88
4/4/2023 21:00,27,88,42
4/4/2023 22:00,22,109,38
4/4/2023 23:00,34,55,23
4/5/2023 00:00,40,60,20
4/5/2023 01:00,22,54,9
4/5/2023 02:00,21,44,22
4/5/2023 03:00,14,38,9
4/5/2023 04:00,13,23,6
4/5/2023 05:00,8,27,11
4/5/2023 06:00,12,42,41
4/5/2023 07:00,16,79,37
4/5/2023 08:00,62,110,65
4/5/2023 09:00,38,134,68
4/5/2023 10:00,52,115,85
4/5/2023 11:00,41,143,87
4/5/2023 12:00,47,156,92
4/5/2023 13:00,41,166,95
4/5/2023 14:00,50,172,94
4/5/2023 15:00,34,184,96
4/5/2023 16:00,49,158,99
4/5/2023 17:00,66,158,71
4/5/2023 18:00,35,148,92
4/5/2023 19:00,27,149,81
4/5/2023 20:00,21,114,58
4/5/2023 21:00,26,136,57
4/5/2023 22:00,27,91,53
4/5/2023 23:00,22,70,33
4/6/2023 00:00,18,76,27
4/6/2023 01:00,10,39,20
4/6/2023 02:00,9,41,16
4/6/2023 03:00,8,38,10
4/6/2023 04:00,10,27,20
4/6/2023 05:00,18,26,17
4/6/2023 06:00,20,62,35
4/6/2023 07:00,22,77,42
4/6/2023 08:00,52,112,77
4/6/2023 09:00,34,130,102
4/6/2023 10:00,60,140,106
4/6/2023 11:00,33,146,88
4/6/2023 12:00,37,180,90
4/6/2023 13:00,31,142,115
4/6/2023 14:00,36,127,116
4/6/2023 15:00,29,156,108
4/6/2023 16:00,58,152,106
4/6/2023 17:00,42,155,107
4/6/2023 18:00,31,171,100
4/6/2023 19:00,16,109,79
4/6/2023 20:00,29,115,63
4/6/2023 21:00,16,93,57
4/6/2023 22:00,25,135,50
4/6/2023 23:00,14,73,47
4/7/2023 00:00,14,78,30
4/7/2023 01:00,10,81,32
4/7/2023 02:00,25,44,18
4/7/2023 03:00,22,28,16
4/7/2023 04:00,10,43,19
4/7/2023 05:00,12,38,22
4/7/2023 06:00,17,59,29
4/7/2023 07:00,24,66,63
4/7/2023 08:00,32,99,69
4/7/2023 09:00,22,120,53
4/7/2023 10:00,45,129,90
4/7/2023 11:00,44,148,101
4/7/2023 12:00,40,153,94
4/7/2023 13:00,33,189,85
4/7/2023 14:00,45,169,114
4/7/2023 15:00,30,152,103
4/7/2023 16:00,28,137,117
4/7/2023 17:00,47,165,106
4/7/2023 18:00,38,145,121
4/7/2023 19:00,26,143,103
4/7/2023 20:00,26,129,84
4/7/2023 21:00,31,148,91
4/7/2023 22:00,23,69,96
4/7/2023 23:00,24,72,40
4/8/2023 00:00,13,64,26
4/8/2023 01:00,11,68,43
4/8/2023 02:00,16,41,44
4/8/2023 03:00,21,40,17
4/8/2023 04:00,7,33,21
4/8/2023 05:00,10,31,21
4/8/2023 06:00,9,32,28
4/8/2023 07:00,8,62,54
4/8/2023 08:00,16,68,73
4/8/2023 09:00,29,118,71
4/8/2023 10:00,28,109,91
4/8/2023 11:00,40,119,66
4/8/2023 12:00,27,114,84
4/8/2023 13:00,43,104,103
4/8/2023 14:00,34,117,102
4/8/2023 15:00,35,82,120
4/8/2023 16:00,28,82,85
4/8/2023 17:00,30,114,98
4/8/2023 18:00,29,108,95
4/8/2023 19:00,22,147,126
4/8/2023 20:00,29,108,61
4/8/2023 21:00,29,66,76
4/8/2023 22:00,19,108,114
4/8/2023 23:00,38,81,59
4/9/2023 00:00,14,83,62
4/9/2023 01:00,8,54,37
4/9/2023 02:00,20,88,23
4/9/2023 03:00,13,65,30
4/9/2023 04:00,8,38,9
4/9/2023 05:00,7,37,32
4/9/2023 06:00,11,27,28
4/9/2023 07:00,12,70,26
4/9/2023 08:00,19,46,78
4/9/2023 09:00,23,62,47
4/9/2023 10:00,19,67,75
4/9/2023 11:00,19,72,78
4/9/2023 12:00,33,107,73
4/9/2023 13:00,24,83,102
4/9/2023 14:00,34,118,120
4/9/2023 15:00,30,114,87
4/9/2023 16:00,21,113,83
4/9/2023 17:00,28,123,77
4/9/2023 18:00,22,89,127
4/9/2023 19:00,25,116,86
4/9/2023 20:00,20,91,81
4/9/2023 21:00,18,83,97
4/9/2023 22:00,17,100,80
4/9/2023 23:00,23,59,42
4/10/2023 00:00,14,51,61
4/10/2023 01:00,9,55,48
4/10/2023 02:00,16,44,32
4/10/2023 03:00,13,29,16
4/10/2023 04:00,6,28,18
4/10/2023 05:00,11,32,15
4/10/2023 06:00,21,60,29
4/10/2023 07:00,30,76,54
4/10/2023 08:00,30,111,72
4/10/2023 09:00,32,124,106
4/10/2023 10:00,44,138,88
4/10/2023 11:00,30,120,89
4/10/2023 12:00,34,131,115
4/10/2023 13:00,50,137,105
4/10/2023 14:00,51,148,94
4/10/2023 15:00,42,151,99
4/10/2023 16:00,37,145,102
4/10/2023 17:00,35,150,94
4/10/2023 18:00,48,141,81
4/10/2023 19:00,31,133,81
4/10/2023 20:00,26,105,58
4/10/2023 21:00,25,92,76
4/10/2023 22:00,29,72,53
4/10/2023 23:00,28,69,27
4/11/2023 00:00,20,54,13
4/11/2023 01:00,21,31,16
4/11/2023 02:00,17,21,11
4/11/2023 03:00,13,36,11
4/11/2023 04:00,10,31,7
4/11/2023 05:00,10,26,26
4/11/2023 06:00,16,47,27
4/11/2023 07:00,24,74,33
4/11/2023 08:00,23,136,74
4/11/2023 09:00,38,114,101
4/11/2023 10:00,48,99,81
4/11/2023 11:00,46,140,100
4/11/2023 12:00,45,142,76
4/11/2023 13:00,47,151,83
4/11/2023 14:00,58,156,96
4/11/2023 15:00,43,135,113
4/11/2023 16:00,48,155,96
4/11/2023 17:00,46,176,84
4/11/2023 18:00,34,159,77
4/11/2023 19:00,36,144,91
4/11/2023 20:00,20,117,57
4/11/2023 21:00,31,119,64
4/11/2023 22:00,23,78,47
4/11/2023 23:00,11,51,30
4/12/2023 00:00,29,48,23
4/12/2023 01:00,7,49,14
4/12/2023 02:00,5,43,23
4/12/2023 03:00,12,17,23
4/12/2023 04:00,8,19,6
4/12/2023 05:00,13,20,11
4/12/2023 06:00,16,42,21
4/12/2023 07:00,26,88,54
4/12/2023 08:00,37,132,93
4/12/2023 09:00,57,126,68
4/12/2023 10:00,45,117,79
4/12/2023 11:00,34,165,93
4/12/2023 12:00,37,159,110
4/12/2023 13:00,47,173,98
4/12/2023 14:00,37,136,86
4/12/2023 15:00,39,149,87
4/12/2023 16:00,55,159,74
4/12/2023 17:00,32,154,88
4/12/2023 18:00,48,194,80
4/12/2023 19:00,42,119,73
4/12/2023 20:00,25,116,48
4/12/2023 21:00,40,105,59
4/12/2023 22:00,25,92,51
4/12/2023 23:00,18,49,35
4/13/2023 00:00,14,87,21
4/13/2023 01:00,11,52,20
4/13/2023 02:00,6,36,16
4/13/2023 03:00,11,25,22
4/13/2023 04:00,8,22,23
4/13/2023 05:00,13,26,12
4/13/2023 06:00,20,37,23
4/13/2023 07:00,35,71,43
4/13/2023 08:00,45,108,78
4/13/2023 09:00,45,142,103
4/13/2023 10:00,61,163,84
4/13/2023 11:00,45,145,102
4/13/2023 12:00,36,139,114
4/13/2023 13:00,49,148,88
4/13/2023 14:00,52,151,85
4/13/2023 15:00,52,128,105
4/13/2023 16:00,30,168,99
4/13/2023 17:00,35,114,116
4/13/2023 18:00,48,101,63
4/13/2023 19:00,38,97,73
4/13/2023 20:00,40,110,78
4/13/2023 21:00,23,113,55
4/13/2023 22:00,15,94,48
4/13/2023 23:00,29,70,20
4/14/2023 00:00,11,39,24
4/14/2023 01:00,13,43,25
4/14/2023 02:00,8,35,11
4/14/2023 03:00,8,27,21
4/14/2023 04:00,5,33,10
4/14/2023 05:00,14,51,15
4/14/2023 06:00,20,58,19
4/14/2023 07:00,41,100,46
4/14/2023 08:00,50,138,57
4/14/2023 09:00,43,130,72
4/14/2023 10:00,64,130,75
4/14/2023 11:00,47,196,89
4/14/2023 12:00,48,149,94
4/14/2023 13:00,56,124,100
4/14/2023 14:00,60,191,101
4/14/2023 15:00,39,188,95
4/14/2023 16:00,43,184,120
4/14/2023 17:00,62,139,72
4/14/2023 18:00,27,155,84
4/14/2023 19:00,29,122,76
4/14/2023 20:00,19,142,45
4/14/2023 21:00,18,129,64
4/14/2023 22:00,28,81,66
4/14/2023 23:00,19,76,38
4/15/2023 00:00,17,85,45
4/15/2023 01:00,11,74,40
4/15/2023 02:00,15,56,45
4/15/2023 03:00,14,63,23
4/15/2023 04:00,9,70,6
4/15/2023 05:00,11,53,28
4/15/2023 06:00,13,43,29
4/15/2023 07:00,9,62,48
4/15/2023 08:00,17,66,57
4/15/2023 09:00,36,107,61
4/15/2023 10:00,30,132,69
4/15/2023 11:00,37,134,57
4/15/2023 12:00,45,120,89
4/15/2023 13:00,34,139,103
4/15/2023 14:00,35,138,91
4/15/2023 15:00,42,120,88
4/15/2023 16:00,34,163,76
4/15/2023 17:00,63,114,62
4/15/2023 18:00,36,149,78
4/15/2023 19:00,23,140,68
4/15/2023 20:00,39,128,68
4/15/2023 21:00,34,125,74
4/15/2023 22:00,25,92,75
4/15/2023 23:00,31,107,53
4/16/2023 00:00,35,107,33
4/16/2023 01:00,21,72,27
4/16/2023 02:00,24,100,15
4/16/2023 03:00,27,51,16
4/16/2023 04:00,9,26,27
4/16/2023 05:00,5,38,16
4/16/2023 06:00,12,37,14
4/16/2023 07:00,17,55,33
4/16/2023 08:00,26,60,37
4/16/2023 09:00,18,81,65
4/16/2023 10:00,19,68,70
4/16/2023 11:00,38,83,76
4/16/2023 12:00,39,105,75
4/16/2023 13:00,38,95,80
4/16/2023 14:00,24,103,86
4/16/2023 15:00,46,94,81
4/16/2023 16:00,33,94,76
4/16/2023 17:00,42,138,64
4/16/2023 18:00,42,107,61
4/16/2023 19:00,42,115,76
4/16/2023 20:00,31,111,75
4/16/2023 21:00,34,74,57
4/16/2023 22:00,27,58,63
4/16/2023 23:00,22,52,43
4/17/2023 00:00,17,44,21
4/17/2023 01:00,16,37,16
4/17/2023 02:00,17,41,17
4/17/2023 03:00,14,37,21
4/17/2023 04:00,7,32,15
4/17/2023 05:00,9,47,22
4/17/2023 06:00,24,49,29
4/17/2023 07:00,33,70,42
4/17/2023 08:00,27,93,84
4/17/2023 09:00,36,128,73
4/17/2023 10:00,49,167,87
4/17/2023 11:00,48,173,82
4/17/2023 12:00,56,156,95
4/17/2023 13:00,51,146,94
4/17/2023 14:00,72,166,113
4/17/2023 15:00,50,198,117
4/17/2023 16:00,69,212,118
4/17/2023 17:00,55,139,101
4/17/2023 18:00,43,134,84
4/17/2023 19:00,29,138,77
4/17/2023 20:00,28,110,205
4/17/2023 21:00,27,129,60
4/17/2023 22:00,29,78,35
4/17/2023 23:00,16,58,43
4/18/2023 00:00,11,54,33
4/18/2023 01:00,14,59,34
4/18/2023 02:00,7,29,14
4/18/2023 03:00,8,55,12
4/18/2023 04:00,3,35,16
4/18/2023 05:00,10,36,19
4/18/2023 06:00,31,55,18
4/18/2023 07:00,31,88,57
4/18/2023 08:00,46,143,61
4/18/2023 09:00,34,146,93
4/18/2023 10:00,47,158,63
4/18/2023 11:00,44,129,104
4/18/2023 12:00,60,172,103
4/18/2023 13:00,69,166,75
4/18/2023 14:00,53,149,106
4/18/2023 15:00,56,174,121
4/18/2023 16:00,57,236,90
4/18/2023 17:00,51,187,81
4/18/2023 18:00,38,189,85
4/18/2023 19:00,25,139,90
4/18/2023 20:00,33,116,45
4/18/2023 21:00,33,99,46
4/18/2023 22:00,25,107,45
4/18/2023 23:00,28,116,35
4/19/2023 00:00,11,105,19
4/19/2023 01:00,13,52,22
4/19/2023 02:00,16,29,16
4/19/2023 03:00,11,23,12
4/19/2023 04:00,11,40,17
4/19/2023 05:00,11,27,9
4/19/2023 06:00,26,44,16
4/19/2023 07:00,25,93,29
4/19/2023 08:00,46,98,62
4/19/2023 09:00,48,134,55
4/19/2023 10:00,43,181,104
4/19/2023 11:00,46,159,89
4/19/2023 12:00,38,140,75
4/19/2023 13:00,49,152,83
4/19/2023 14:00,41,148,63
4/19/2023 15:00,68,187,104
4/19/2023 16:00,42,267,105
4/19/2023 17:00,62,174,70
4/19/2023 18:00,41,129,66
4/19/2023 19:00,26,116,55
4/19/2023 20:00,34,108,61
4/19/2023 21:00,25,131,47
4/19/2023 22:00,20,79,56
4/19/2023 23:00,10,72,28
4/20/2023 00:00,19,47,28
4/20/2023 01:00,20,27,21
4/20/2023 02:00,24,49,15
4/20/2023 03:00,7,29,15
4/20/2023 04:00,10,36,10
4/20/2023 05:00,17,23,25
4/20/2023 06:00,21,44,43
4/20/2023 07:00,41,70,50
4/20/2023 08:00,47,106,77
4/20/2023 09:00,72,142,89
4/20/2023 10:00,58,134,124
4/20/2023 11:00,46,164,93
4/20/2023 12:00,47,159,84
4/20/2023 13:00,53,150,77
4/20/2023 14:00,42,165,81
4/20/2023 15:00,53,174,111
4/20/2023 16:00,41,150,89
4/20/2023 17:00,56,181,88
4/20/2023 18:00,37,131,108
4/20/2023 19:00,46,136,78
4/20/2023 20:00,49,159,48
4/20/2023 21:00,42,104,67
4/20/2023 22:00,65,80,65
4/20/2023 23:00,23,56,33
4/21/2023 00:00,20,41,22
4/21/2023 01:00,13,70,12
4/21/2023 02:00,13,35,12
4/21/2023 03:00,8,33,9
4/21/2023 04:00,10,35,9
4/21/2023 05:00,20,25,16
4/21/2023 06:00,14,55,34
4/21/2023 07:00,44,83,79
4/21/2023 08:00,51,92,72
4/21/2023 09:00,53,116,92
4/21/2023 10:00,51,140,104
4/21/2023 11:00,49,149,118
4/21/2023 12:00,55,176,104
4/21/2023 13:00,42,142,87
4/21/2023 14:00,36,182,90
4/21/2023 15:00,56,161,100
4/21/2023 16:00,38,173,105
4/21/2023 17:00,62,141,97
4/21/2023 18:00,44,149,114
4/21/2023 19:00,35,133,71
4/21/2023 20:00,38,122,67
4/21/2023 21:00,40,103,72
4/21/2023 22:00,25,120,74
4/21/2023 23:00,40,83,44
4/22/2023 00:00,18,57,28
4/22/2023 01:00,13,54,22
4/22/2023 02:00,11,53,32
4/22/2023 03:00,8,29,22
4/22/2023 04:00,12,22,12
4/22/2023 05:00,7,47,27
4/22/2023 06:00,12,61,37
4/22/2023 07:00,29,60,63
4/22/2023 08:00,30,47,67
4/22/2023 09:00,34,112,76
4/22/2023 10:00,45,100,96
4/22/2023 11:00,45,101,86
4/22/2023 12:00,29,150,118
4/22/2023 13:00,46,118,87
4/22/2023 14:00,28,96,77
4/22/2023 15:00,40,128,91
4/22/2023 16:00,57,112,101
4/22/2023 17:00,56,88,71
4/22/2023 18:00,35,135,93
4/22/2023 19:00,32,118,86
4/22/2023 20:00,34,107,84
4/22/2023 21:00,35,112,100
4/22/2023 22:00,34,111,117
4/22/2023 23:00,33,99,86
4/23/2023 00:00,34,79,64
4/23/2023 01:00,15,64,61
4/23/2023 02:00,15,57,36
4/23/2023 03:00,11,52,29
4/23/2023 04:00,12,51,31
4/23/2023 05:00,6,28,25
4/23/2023 06:00,24,22,22
4/23/2023 07:00,21,50,29
4/23/2023 08:00,21,72,64
4/23/2023 09:00,40,80,54
4/23/2023 10:00,30,85,58
4/23/2023 11:00,25,104,54
4/23/2023 12:00,24,105,66
4/23/2023 13:00,24,139,87
4/23/2023 14:00,34,118,73
4/23/2023 15:00,16,103,54
4/23/2023 16:00,25,107,91
4/23/2023 17:00,30,90,69
4/23/2023 18:00,23,102,62
4/23/2023 19:00,19,120,66
4/23/2023 20:00,32,103,70
4/23/2023 21:00,34,109,57
4/23/2023 22:00,32,110,48
4/23/2023 23:00,16,71,33
4/24/2023 00:00,17,48,32
4/24/2023 01:00,17,40,34
4/24/2023 02:00,13,30,27
4/24/2023 03:00,6,20,16
4/24/2023 04:00,17,24,13
4/24/2023 05:00,14,23,29
4/24/2023 06:00,18,59,22
4/24/2023 07:00,38,72,49
4/24/2023 08:00,42,117,100
4/24/2023 09:00,45,135,91
4/24/2023 10:00,63,166,86
4/24/2023 11:00,39,155,112
4/24/2023 12:00,50,154,76
4/24/2023 13:00,58,163,128
4/24/2023 14:00,55,162,129
4/24/2023 15:00,38,187,91
4/24/2023 16:00,40,119,94
4/24/2023 17:00,46,150,99
4/24/2023 18:00,44,134,84
4/24/2023 19:00,43,100,52
4/24/2023 20:00,31,116,59
4/24/2023 21:00,29,74,50
4/24/2023 22:00,29,76,18
4/24/2023 23:00,18,74,37
4/25/2023 00:00,17,53,17
4/25/2023 01:00,11,27,11
4/25/2023 02:00,9,26,19
4/25/2023 03:00,6,27,21
4/25/2023 04:00,10,27,8
4/25/2023 05:00,17,24,15
4/25/2023 06:00,19,31,32
4/25/2023 07:00,23,117,56
4/25/2023 08:00,41,134,78
4/25/2023 09:00,40,135,87
4/25/2023 10:00,35,173,75
4/25/2023 11:00,42,123,107
4/25/2023 12:00,56,126,105
4/25/2023 13:00,73,166,80
4/25/2023 14:00,45,163,111
4/25/2023 15:00,49,181,88
4/25/2023 16:00,43,174,130
4/25/2023 17:00,40,170,70
4/25/2023 18:00,29,169,77
4/25/2023 19:00,40,137,71
4/25/2023 20:00,29,95,70
4/25/2023 21:00,51,80,53
4/25/2023 22:00,24,72,50
4/25/2023 23:00,14,52,39
4/26/2023 00:00,19,64,34
4/26/2023 01:00,14,47,14
4/26/2023 02:00,10,16,15
4/26/2023 03:00,7,20,17
4/26/2023 04:00,8,29,8
4/26/2023 05:00,10,30,5
4/26/2023 06:00,12,52,28
4/26/2023 07:00,32,120,62
4/26/2023 08:00,40,108,76
4/26/2023 09:00,45,126,96
4/26/2023 10:00,46,130,88
4/26/2023 11:00,36,162,91
4/26/2023 12:00,38,142,100
4/26/2023 13:00,67,127,109
4/26/2023 14:00,42,156,113
4/26/2023 15:00,49,154,98
4/26/2023 16:00,35,166,136
4/26/2023 17:00,43,129,86
4/26/2023 18:00,31,131,58
4/26/2023 19:00,22,102,89
4/26/2023 20:00,25,90,72
4/26/2023 21:00,27,96,52
4/26/2023 22:00,16,78,38
4/26/2023 23:00,15,48,34
4/27/2023 00:00,13,45,25
4/27/2023 01:00,20,30,20
4/27/2023 02:00,8,40,18
4/27/2023 03:00,6,31,12
4/27/2023 04:00,12,17,17
4/27/2023 05:00,12,32,15
4/27/2023 06:00,21,40,38
4/27/2023 07:00,31,73,50
4/27/2023 08:00,33,98,65
4/27/2023 09:00,41,120,86
4/27/2023 10:00,39,121,91
4/27/2023 11:00,39,133,95
4/27/2023 12:00,66,165,84
4/27/2023 13:00,55,128,113
4/27/2023 14:00,53,134,132
4/27/2023 15:00,55,146,96
4/27/2023 16:00,43,172,115
4/27/2023 17:00,34,160,68
4/27/2023 18:00,45,129,63
4/27/2023 19:00,39,123,57
4/27/2023 20:00,26,88,62
4/27/2023 21:00,41,121,74
4/27/2023 22:00,34,65,42
4/27/2023 23:00,32,59,23
4/28/2023 00:00,21,54,35
4/28/2023 01:00,14,65,36
4/28/2023 02:00,13,47,24
4/28/2023 03:00,20,37,23
4/28/2023 04:00,16,41,14
4/28/2023 05:00,18,27,32
4/28/2023 06:00,21,62,26
4/28/2023 07:00,21,133,57
4/28/2023 08:00,50,113,90
4/28/2023 09:00,38,136,72
4/28/2023 10:00,38,165,116
4/28/2023 11:00,38,150,115
4/28/2023 12:00,43,113,101
4/28/2023 13:00,29,141,89
4/28/2023 14:00,52,161,134
4/28/2023 15:00,45,186,133
4/28/2023 16:00,49,185,88
4/28/2023 17:00,51,179,77
4/28/2023 18:00,37,179,96
4/28/2023 19:00,38,139,88
4/28/2023 20:00,29,121,61
4/28/2023 21:00,25,103,67
4/28/2023 22:00,31,144,76
4/28/2023 23:00,22,81,42
4/29/2023 00:00,13,75,29
4/29/2023 01:00,21,77,29
4/29/2023 02:00,20,76,21
4/29/2023 03:00,10,55,16
4/29/2023 04:00,10,57,14
4/29/2023 05:00,10,26,24
4/29/2023 06:00,12,44,25
4/29/2023 07:00,12,60,40
4/29/2023 08:00,27,79,60
4/29/2023 09:00,20,82,62
4/29/2023 10:00,33,103,86
4/29/2023 11:00,33,120,90
4/29/2023 12:00,30,123,59
4/29/2023 13:00,27,141,103
4/29/2023 14:00,33,143,97
4/29/2023 15:00,44,124,69
4/29/2023 16:00,35,136,77
4/29/2023 17:00,34,122,70
4/29/2023 18:00,36,135,87
4/29/2023 19:00,34,176,85
4/29/2023 20:00,32,123,81
4/29/2023 21:00,42,130,106
4/29/2023 22:00,26,144,112
4/29/2023 23:00,33,92,61
4/30/2023 00:00,25,68,55
4/30/2023 01:00,19,92,35
4/30/2023 02:00,21,80,39
4/30/2023 03:00,21,45,49
4/30/2023 04:00,27,49,25
4/30/2023 05:00,10,34,15
4/30/2023 06:00,9,37,23
4/30/2023 07:00,16,50,47
4/30/2023 08:00,19,59,51
4/30/2023 09:00,16,73,52
4/30/2023 10:00,27,104,67
4/30/2023 11:00,32,95,66
4/30/2023 12:00,25,110,67
4/30/2023 13:00,35,112,59
4/30/2023 14:00,28,126,83
4/30/2023 15:00,46,151,101
4/30/2023 16:00,57,120,85
4/30/2023 17:00,24,136,60
4/30/2023 18:00,20,107,64
4/30/2023 19:00,22,124,64
4/30/2023 20:00,27,89,61
4/30/2023 21:00,36,103,61
4/30/2023 22:00,17,77,41
4/30/2023 23:00,12,62,33
5/1/2023 00:00,19,47,18
5/1/2023 01:00,20,38,13
5/1/2023 02:00,14,51,10
5/1/2023 03:00,8,41,18
5/1/2023 04:00,6,42,18
5/1/2023 05:00,9,24,19
5/1/2023 06:00,29,53,35
5/1/2023 07:00,42,65,55
5/1/2023 08:00,55,116,75
5/1/2023 09:00,56,125,83
5/1/2023 10:00,54,148,66
5/1/2023 11:00,49,171,75
5/1/2023 12:00,53,172,111
5/1/2023 13:00,53,138,88
5/1/2023 14:00,64,209,99
5/1/2023 15:00,38,190,101
5/1/2023 16:00,40,200,101
5/1/2023 17:00,49,170,74
5/1/2023 18:00,52,137,77
5/1/2023 19:00,39,145,70
5/1/2023 20:00,27,128,53
5/1/2023 21:00,25,84,48
5/1/2023 22:00,24,78,30
5/1/2023 23:00,15,43,40
5/2/2023 00:00,15,50,25
5/2/2023 01:00,12,46,12
5/2/2023 02:00,17,24,20
5/2/2023 03:00,10,32,23
5/2/2023 04:00,8,18,37
5/2/2023 05:00,10,26,20
5/2/2023 06:00,14,50,30
5/2/2023 07:00,28,92,46
5/2/2023 08:00,35,108,72
5/2/2023 09:00,48,143,113
5/2/2023 10:00,39,140,70
5/2/2023 11:00,44,143,79
5/2/2023 12:00,45,169,104
5/2/2023 13:00,44,147,90
5/2/2023 14:00,36,163,102
5/2/2023 15:00,39,215,92
5/2/2023 16:00,50,177,93
5/2/2023 17:00,42,156,88
5/2/2023 18:00,38,148,57
5/2/2023 19:00,32,113,74
5/2/2023 20:00,34,123,55
5/2/2023 21:00,24,96,51
5/2/2023 22:00,24,80,55
5/2/2023 23:00,14,47,28
5/3/2023 00:00,16,45,19
5/3/2023 01:00,15,46,29
5/3/2023 02:00,10,35,12
5/3/2023 03:00,13,33,16
5/3/2023 04:00,10,31,18
5/3/2023 05:00,12,29,22
5/3/2023 06:00,33,53,27
5/3/2023 07:00,20,97,47
5/3/2023 08:00,50,121,80
5/3/2023 09:00,32,135,86
5/3/2023 10:00,34,136,72
5/3/2023 11:00,38,150,98
5/3/2023 12:00,47,131,90
5/3/2023 13:00,51,164,97
5/3/2023 14:00,43,190,96
5/3/2023 15:00,41,178,90
5/3/2023 16:00,41,164,93
5/3/2023 17:00,23,174,88
5/3/2023 18:00,27,146,57
5/3/2023 19:00,24,122,74
5/3/2023 20:00,37,140,55
5/3/2023 21:00,39,135,51
5/3/2023 22:00,15,64,55
5/3/2023 23:00,17,59,28
5/4/2023 00:00,14,35,19
5/4/2023 01:00,15,52,20
5/4/2023 02:00,12,49,10
5/4/2023 03:00,20,30,21
5/4/2023 04:00,12,29,14
5/4/2023 05:00,12,26,37
5/4/2023 06:00,11,73,36
5/4/2023 07:00,25,135,35
5/4/2023 08:00,49,115,94
5/4/2023 09:00,42,153,99
5/4/2023 10:00,56,148,95
5/4/2023 11:00,33,143,91
5/4/2023 12:00,50,135,94
5/4/2023 13:00,54,165,113
5/4/2023 14:00,43,172,89
5/4/2023 15:00,68,165,139
5/4/2023 16:00,42,157,100
5/4/2023 17:00,35,168,84
5/4/2023 18:00,31,154,99
5/4/2023 19:00,28,144,65
5/4/2023 20:00,42,128,58
5/4/2023 21:00,25,100,39
5/4/2023 22:00,23,102,44
5/4/2023 23:00,17,80,30
5/5/2023 00:00,12,60,51
5/5/2023 01:00,14,35,22
5/5/2023 02:00,12,48,8
5/5/2023 03:00,11,28,15
5/5/2023 04:00,13,33,6
5/5/2023 05:00,14,30,22
